,shixun_id,shixun_name,challenge_id,challenge_name,answer_id,answer_contents
323,1915,数据结构-链表及其应用,9gaulbv7wm8i,链表的实现之增删功能,3359,"本关任务对应的参考代码实现如下：
```cpp
void LL_InsAt(LinkList L,int i,ElemType e)
// 在带头结点的单链表L中第i个位置插入值为e的新元素，i的取值范围[1,n+1]
{
	// 请在这里补充代码，完成本关任务
    /********** Begin *********/
	LNode *p,*s; int j;
	p=L;j=0; 
	while(p&&j<i-1)//查找第i-1个结点，p指向该结点
	{
		p=p->next;++j;
	}
	if(!p||j>i-1)	//i>n+1或者i<1，i值不合法
	{
		printf(""LL_InsAt(): The value of 'i' is not in the range [1,n+1].\n""); return;
	}
	s=(LNode *)malloc(sizeof(LNode)); //生成新结点s
	s->data=e; //将结点s的数据域置为e
	s->next=p->next; p->next=s;  //将结点s插入
	/********** End **********/
}

void LL_DelAt(LinkList L,int i)
// 在带头结点的单链表L中，删除第i个元素，i的取值范围[1,n]
{
	// 请在这里补充代码，完成本关任务
    /********** Begin *********/
	LNode *p,*s; int j;
	p=L;j=0; 
    while(p->next &&j<i-1)//查找第i-1个结点，p指向该结点
	{
		p=p->next; ++j; 
    } 
    if(!(p->next)||j>i-1) //i>n或者i<1，i值不合法
	{
		printf(""LL_DelAt(): The value of 'i' is not in the range [1,n].\n""); return;
	}
	s=p->next; p->next=s->next; free(s); //删除
	/********** End **********/
}

void LL_DelValue(LinkList L, ElemType e)
// 删除第一个值为e的数据元素
{
	// 请在这里补充代码，完成本关任务
    /********** Begin *********/
	LNode *p,*q;
	p=L->next; q=L; //q指向p所指结点的前驱结点
	while(p&&p->data!=e)
	{
		p=p->next; q=q->next;
	}
	if(p)//找到值为e的元素		
	{
		q->next=p->next; free(p); //删除p所指结点
	}
	/********** End **********/
}
```"
324,1915,数据结构-链表及其应用,bfq4xmwnj3ki,链表的合并,3651,"本关任务对应的参考代码实现如下：
```cpp
void MergeList_L(LinkList LA,LinkList LB,LinkList *LC)
//已知单链表LA和LB的元素按值非递减排列
//归并LA和LB得到新的单链表LC，LC的元素也按值非递减排列。
{
	// 请在这里补充代码，完成本关任务
    /********** Begin *********/
	LNode *pa,*pb,*pc;
	pa=LA->next;  pb=LB->next;
	pc=(*LC)=LA;  //用LA的头结点作为LC的头结点
	while(pa && pb)
		if(pa->data<=pb->data)
		{
			pc->next=pa;pc=pa;pa=pa->next;
		}
		else
		{
			pc->next=pb; pc=pb; pb=pb->next;
		}
	pc->next=pa?pa:pb;  //插入剩余段
	free(LB);     //释放LB的头结点
	/********** End **********/
}  
```"
325,1953,程序设计实践_C/C++（第一次模拟测试）,i2jz8skb3pfr,106_字符替换,,
326,1953,程序设计实践_C/C++（第一次模拟测试）,6vzsyg25x79t,107_零的个数,,
327,1953,程序设计实践_C/C++（第一次模拟测试）,8huaywojc9fq,108_放硬币,,
328,1953,程序设计实践_C/C++（第一次模拟测试）,l96vqz237nbc,109_可怜的猪,,
329,1953,程序设计实践_C/C++（第一次模拟测试）,xvyue8pl7h56,110_丢鸡蛋,,
330,1953,程序设计实践_C/C++（第一次模拟测试）,8xfgujwer6s2,111_再丢鸡蛋,,
331,1853,程序设计实践_C/C++练习,lb6tz4387f2m,102饮料水,,
332,1853,程序设计实践_C/C++练习,r38aw5fqkiy2,103_搬砖头,,
333,1853,程序设计实践_C/C++练习,qapyrgvt8kix,201_新的数,,
334,1853,程序设计实践_C/C++练习,egw6sratm48q,202_幸运数,,
335,1853,程序设计实践_C/C++练习,49lmgh76rtfs,204_蓄水池,,
336,1853,程序设计实践_C/C++练习,sfgy6r3cepuw,205_背包,,
337,1853,程序设计实践_C/C++练习,7glrmhit9f4j,401_小明抛骰子,,
338,1784,程序设计实践_C/C++,ekgqrxcpi6wf,102饮料水,,
339,1784,程序设计实践_C/C++,wmeth3kgz5vi,103_搬砖头,,
340,1784,程序设计实践_C/C++,jm35tku76qa4,201_新的数,,
341,1784,程序设计实践_C/C++,tkr4couxw7ey,204_蓄水池,,
342,1784,程序设计实践_C/C++,78twxmvp6j9i,205_背包,,
343,1784,程序设计实践_C/C++,c8ib4g2zewut,401_小明抛骰子,,
344,1756,程序设计实践_C/C++,ntq37g5osval,101_求最长的公共字符串,,
345,1756,程序设计实践_C/C++,z62amt7kyoeu,102饮料水,,
346,1756,程序设计实践_C/C++,6fe4ztbao2kf,103_搬砖头,,
347,1756,程序设计实践_C/C++,otvng28plxfr,201_新的数,,
348,1756,程序设计实践_C/C++,jmt6lgz9iny3,202_幸运数,,
349,1756,程序设计实践_C/C++,x7m3nsg4pav2,203 拆开正整数n,,
350,1756,程序设计实践_C/C++,p8ausb7jc6xn,204_蓄水池,,
351,1756,程序设计实践_C/C++,yvpuszogq95m,205_背包,,
352,1756,程序设计实践_C/C++,3raxhstpv9u5,301_粉刷匠的难题,,
353,1756,程序设计实践_C/C++,ntoxawfj8vgi,401_小明抛骰子,,
354,1673,算法与竞赛(第15章) - 矩阵高级运算,w824yqbl9tgc,矩阵（方阵）行列式,2972,"```cpp
    int Determinant_1 (){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix D = *this;
        int det = D.val[0][0];
        return det;
        
        /********* End *********/
    }
    int Determinant_2 (){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix D = *this;
        int det = D.val[0][0]*D.val[1][1]-D.val[0][1]*D.val[1][0];
        return det;
        
        /********* End *********/
    }
    int Determinant_3 (){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix D = *this;
        int det = D.val[0][0]*D.val[1][1]*D.val[2][2]
                    +D.val[1][0]*D.val[2][1]*D.val[0][2]
                    +D.val[2][0]*D.val[0][1]*D.val[1][2]
                    -D.val[0][0]*D.val[2][1]*D.val[1][2]
                    -D.val[1][0]*D.val[0][1]*D.val[2][2]
                    -D.val[2][0]*D.val[1][1]*D.val[0][2];
        return det;
        
        /********* End *********/
    }
    int Inverse_Number(int n, int arr[]){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        int num = 0;
        for(int i=0;i<n;i++){
            for(int j=0;j<i;j++){
                if(arr[j]>arr[i]){
                    num++;
                }
            }
        }
        return num;
        
        /********* End *********/
    }
    int Determinant_n (){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix D = *this;
        int det = 0;
        int *arr;
        arr = (int*)malloc(sizeof(int)*D.n);
        for(int i=0;i<D.n;i++){
            arr[i] = i;
        }
        
        do{
            int inv = Inverse_Number(D.n, arr);
            int tmp = (inv%2==0)?1:-1;
            for(int i=0;i<D.n;i++){
                tmp *= D.val[i][arr[i]];
            }
            det += tmp;
        }while(next_permutation(arr, arr+D.n));
            
        return det;
        
        /********* End *********/
    }
    
```"
355,1673,算法与竞赛(第15章) - 矩阵高级运算,s4kb3tnif8mg,矩阵逆运算,2973,"```cpp
    double Cofactor (int x, int y) {
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix C = Matrix(this->n-1,this->n-1);
        for(int i=0;i<x;i++){
            for(int j=0;j<y;j++){
                C.val[i][j] = this->val[i][j];
            }
        }
        for(int i=0;i<x;i++){
            for(int j=y+1;j<this->n;j++){
                C.val[i][j-1] = this->val[i][j];
            }
        }
        for(int i=x+1;i<this->n;i++){
            for(int j=0;j<y;j++){
                C.val[i-1][j] = this->val[i][j];
            }
        }
        for(int i=x+1;i<this->n;i++){
            for(int j=y+1;j<this->n;j++){
                C.val[i-1][j-1] = this->val[i][j];
            }
        }
        
        double det_c = C.Determinant();
        return det_c;
        
        /********* End *********/
    }
    
    Matrix Adjugate_Matrix () {
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        Matrix A = Matrix(this->n, this->n);
        
        for(int i=0;i<A.n;i++){
            for(int j=0;j<A.n;j++){
                int flag = ((i+j)%2==0)?1:-1;
                int M_ij = Cofactor(i, j);
                A.val[j][i] = flag * M_ij;
            }
        }
        
        return A;
        
        /********* End *********/
    }
    
    Matrix Inverse_Matrix (){
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        double det = Determinant();
        if(det == 0){
            printf(""error\n"");
            return Matrix();
        }
        
        Matrix I = Matrix(this->n, this->n);
        Matrix A = Matrix(this->n, this->n);
        A = Adjugate_Matrix();
        I = A * (1./det);
        
        return I;
        
        /********* End *********/
    }
    
    bool Identity_Matrix() {
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        for(int i=0;i<this->n;i++){
            for(int j=0;j<this->n;j++){
                if(i==j){
                    if(sig(this->val[i][j]-1)!=0){
                        return false;
                    }
                }else {
                    if(sig(this->val[i][j]-0)!=0){
                        return false;
                    }
                }
            }
        }
        return true;
        
        /********* End *********/
    }
```"
356,1673,算法与竞赛(第15章) - 矩阵高级运算,rpusf4kebn73,矩阵初等变换,2974,"```cpp
    Matrix Elementary_Row_Transformation (){
        
        Matrix R = Matrix(this->n, this->n*2);
        for(int i=0;i<this->n;i++){
            for(int j=0;j<this->n;j++)
                R.val[i][j] = this->val[i][j];
            for(int j=this->n;j<this->n*2;j++)
                R.val[i][j] = ((j-this->n)==i)?1:0;
        }
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        //R.out();printf(""\n"");
        for(int i=0;i<R.m;i++){
            double flag = R.val[i][i];
            for(int j=i;j<R.n;j++){
                R.val[i][j] /= flag;
            }
            for(int k=i+1;k<R.m;k++){
                flag = R.val[k][i];
                for(int j=i;j<R.n;j++){
                    R.val[k][j] -= flag * R.val[i][j];
                }
            }
        }
        //R.out();printf(""\n"");
        for(int i=R.m-1;i>=0;i--){
            double flag = R.val[i][i];
            for(int j=i;j<R.n;j++){
                R.val[i][j] /= flag;
            }
            for(int k=i-1;k>=0;k--){
                flag = R.val[k][i];
                for(int j=k;j<R.n;j++){
                    R.val[k][j] -= flag * R.val[i][j];
                }
            }
        }
        
        /********* End *********/
        
        return R;
    }
    
    Matrix Elementary_Col_Transformation (){
        
        Matrix C = Matrix(this->n*2, this->n);
        for(int j=0;j<this->n;j++){
            for(int i=0;i<this->n;i++)
                C.val[i][j] = this->val[i][j];
            for(int i=this->n;i<this->n*2;i++)
                C.val[i][j] = ((i-this->n)==j)?1:0;
        }
        // 请在这里补充代码，完成本关任务
        /********* Begin *********/
        //C.out();printf(""\n"");
        for(int j=0;j<C.n;j++){
            double flag = C.val[j][j];
            for(int i=j;i<C.m;i++){
                C.val[i][j] /= flag;
            }
            for(int k=j+1;k<C.n;k++){
                flag = C.val[j][k];
                for(int i=j;i<C.m;i++){
                    C.val[i][k] -= flag * C.val[i][j];
                }
            }
        }
        //C.out();printf(""\n"");
        for(int j=C.n-1;j>=0;j--){
            double flag = C.val[j][j];
            for(int i=j;i<C.m;i++){
                C.val[i][j] /= flag;
            }
            for(int k=j-1;k>=0;k--){
                double flag = C.val[j][k];
                for(int i=j;i<C.m;i++){
                    C.val[i][k] -= flag * C.val[i][j];
                }
            }
        }
        
        /********* End *********/
        
        return C;
    }
```"
357,1715,算法设计与分析：回溯法算法思想的应用,cz3q6xh9mof5,n位逐位整除数,3056,"```cpp

void backtrack(int *a, int t, int n, int &sum)
{
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    if (t > n) {
        sum++;
        return;
    }
    if (t==1) {
        for (int i=1; i<=9; i++) {
            a[t] = i;
            backtrack(a, t+1, n, sum);
        }
    }
    else {
        for (int i=0; i<=9; i++) {
            a[t] = i;
            int r = 0;
            for (int j=1; j<=t; j++) {
                r = r * 10 + a[j];
                r = r % t;
            }
            if (r == 0) {
                backtrack(a, t+1, n, sum);
            }
        }
    }
    
    /********* End *********/
}

```"
358,1713,算法设计与分析：贪心算法思想的应用,4huoct9a56ny,删除数字问题,3050,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    scanf(""%s"", s);
    scanf(""%d"", &k);
    
    n = (int)strlen(s);
    
    for (int i=0; i<n; i++) {
        a[i] = s[i] - '0';
    }
    
    // 方式一：暴力搜索
    for (int k_=0; k_<k; k_++) {
        for (int i=0; i<n; i++) {
            while (i<n && a[i]==-1) {
                i++;
            }
            int j = i+1;
            while (j<n && a[j]==-1) {
                j++;
            }
            if (i<n && j<n && a[i]<a[j]) {
                a[i] = -1;
                break;
            }
        }
    }

    /*
    // 方式二：维护单调性
    for (int i=0, j=1, x=0; x<k && j<n; ) {
        if (i>=0 && a[i]<a[j]) {
            x++;
            a[i] = -1;
            while (i>=0 && a[i]==-1) {
                i--;
            }
        }
        else {
            i = j;
            j++;
        }
    }
    */
    
    for (int i=0, x=0; x+k<n; i++) {
        if (a[i] != -1) {
            printf(""%d"", a[i]);
            x++;
        }
    }
    printf(""\n"");

    /********* End *********/
```"
359,1706,程序设计一_实训10_文件操作,pklm8oh2af4b,读取文本文件,,
360,1706,程序设计一_实训10_文件操作,fnye7wjo3f6a,写文本文件,,
361,1706,程序设计一_实训10_文件操作,l9bx3fjufmi4,二进制文件的读取,,
362,1709,算法设计与分析：动态规划算法思想的应用,9rvxaugtlyjm,最长非降子序列(非连续)问题,3040,"```cpp
    // 请在这里补充代码，完成本关任务
    /********* Begin *********/
    
    int n;
    int arr[maxn];
    int dp[maxn];
    int id[maxn];
    int maxl, maxid;
    
    scanf(""%d"", &n);
    for (int i=0; i<n; i++) {
        scanf(""%d"", &arr[i]);
    }
    
    memset(dp, 0, sizeof(dp));
    maxl = 1;
    maxid = n-1;
    dp[n-1] = 1;
    id[n-1] = n-1;
    for (int i=n-2; i>=0; i--) {
        dp[i] = 1;
        id[i] = i;
        for (int j=i+1; j<n; j++) {
            if (arr[i]<=arr[j] && dp[i]<=dp[j]+1) {
                dp[i] = dp[j]+1;
                id[i] = j;
            }
        }
        if (maxl < dp[i]) {
            maxl = dp[i];
            maxid = i;
        }
    }
    
    printf(""%d"", arr[maxid]);
    maxid = id[maxid];
    maxl--;
    while (maxl--) {
        printf("" %d"", arr[maxid]);
        maxid = id[maxid];
    }
    printf(""\n"");
    
    /********* End *********/
```"
