contents,key_words
"本关任务对应参考代码实现如下：

// 包含两种I/O库，可以使用任一种输入输出方式
#include <stdio.h>
#include <iostream>
using namespace std;

int main()
{
    int n, k;
    // 请在此添加代码，输入n和k，并输出n以内k个素数以及它们的和
    
    cin >> n >> k;
    int t, m = 0, sum = 0;
    for(t = n; t >= 2; t--)
    {
        int flag = 1;
        for(int i = 2; i * i <= t; i++)
            if(t % i == 0)
            {
                flag = 0;
                break;
            }
        if(flag)
        {
            cout << t << "" "";
            m++;
            sum += t;
            if(m == k)
                break;
        }
    }
    cout << sum;
    

    return 0;
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// foldTimes-计算建纸桥的折叠次数
// 参数：dis-星际距离（千米），thick-纸的厚度（毫米）
// 返回值：建桥需要折叠的次数）
int foldTimes(double dis, double thick);

int main()
{
    double dis, thick;
    cin >> dis >> thick;
    cout << ""需要折叠"" << foldTimes(dis,thick) << ""次"" << endl;

    return 0;
}

int foldTimes(double dis, double thick)
{
    // 请在这里补充代码，实现函数foldTimes
    
    // 调整单位为米
    thick = thick / 1000.0;

    // 调整单位为米
    dis = dis * 1000.0;

    // 折叠次数
    int t = 0;
    while(thick < dis)
    {
        t++;
        thick *= 2;
    }
    return t;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

void whatTime(int secs, int &h, int &m, int &s)
{
    // 请在这里补充代码，设计并实现函数whatTime,使main函数中的函数调用正确
    
    h = secs / 3600;
    secs = secs % 3600;
    m = secs / 60;
    s = secs % 60;
    
}

int main()
{
    // secs秒表上的秒数
    int secs;

    // 当前时间:h-小时，m-分，s-秒
    int h, m, s;

    // 输入秒表上的秒数
    cin >> secs;

    // 计算当前时间
    whatTime(secs,h,m,s);

    // 输出当前时间
    cout << h << "":"" << m << "":"" << s << endl;

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 'do', 0, 0, 0, 'double', 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数leapYear
int leapYear(int y)
{
    if(y % 4 == 0 && y % 100 != 0 || y % 400 == 0)
        return 1;
    return 0;
}

// 函数whatDay：计算某年某月的号是星期几
// 参数：year-年，month-月
// 返回值：--7分别表示星期一到星期日
int whatDay(int year, int month)
{
    // 请在这里补充代码，实现函数whatDay
    

    // 1年月日是星期一
    int w = 1;
    int i;

    // 1到year-1都是全年
    for(i = 1; i < year; i++)
    {
        if(leapYear(i))
            w += 366;
        else
            w += 365;
    }
    switch(month)
    {
    case 12: // 加月的
        w += 30;
    case 11: // 加月的
        w += 31;
    case 10: // 加月的
        w += 30;
    case 9:  // 加月的
        w += 31;
    case 8:  // 加月的
        w += 31;
    case 7:  // 加月的
        w += 30;
    case 6:  // 加月的
        w += 31;
    case 5:  // 加月的
        w += 30;
    case 4:  // 加月的
        w += 31;
    case 3:  // 加月的
        if(leapYear(year))
            w += 29;
        else
            w += 28;
    case 2:  // 加月的天
        w += 31;
    case 1:  // 1月不加了
        ;
    }

    // 得到-6，其中为星期天
    w = w % 7;

    // 调整星期天
    if(w == 0)
        w = 7;
    return w;

    
}

int main()
{
    // 年、月、星期几
    int y, m, xq;

    // 输入年月
    cin >> y >> m;

    // 计算星期几
    xq = whatDay(y,m);

    // 输出星期
    cout << y << ""年"" << m << ""月1日是星期"";
    if(xq == 7)
        cout << ""日"" << endl;
    else
        cout << xq << endl;

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

// 包含两种I/O库，可以使用任一种输入输出方式
#include <stdio.h>
#include <iostream>
using namespace std;

// 函数printMonth：按要求的格式打印某年某月的日历
// 参数：year-年，month-月
// 返回值：无
void printMonth(int year, int month);

// leapYear：判断闰年
// 参数：y-年
// 返回值：1-是闰年，0-不是闰年
int leapYear(int y)
{
    if(y % 4 == 0 && y % 100 != 0 || y % 400 == 0)
        return 1;
    return 0;
}

// 函数whatDay:计算某年某月的1号是星期几
// 参数：year-年，month-月
// 返回值：1到7--星期1到星期日
int whatDay(int year, int month)
{
    // 1年月日是星期一
    int w = 1;
    int i;

    // 1到year-1都是全年
    for(i = 1; i < year; i++)
    {
        if(leapYear(i))
            w += 366;
        else
            w += 365;
    }
    switch(month)
    {
    case 12: // 加月的
        w += 30;
    case 11: // 加月的
        w += 31;
    case 10: // 加月的
        w += 30;
    case 9:  // 加月的
        w += 31;
    case 8:  // 加月的
        w += 31;
    case 7:  // 加月的
        w += 30;
    case 6:  // 加月的
        w += 31;
    case 5:  // 加月的
        w += 30;
    case 4:  // 加月的
        w += 31;
    case 3:  // 加月的
        if(leapYear(year))
            w += 29;
        else
            w += 28;
    case 2:  // 加月的天
        w += 31;
    case 1:  // 1月不加了
        ;
    }

    // 得到-6，其中为星期天
    w = w % 7;

    // 调整星期天
    if(w == 0)
        w = 7;
    return w;
}

// 请在下面补充代码，实现函数printMonth
/*************** Begin **************/

// 函数days：计算某年某月有多少天
// 参数：year-年，month-月
// 返回值：该年该月的天数
int days(int year, int month)
{
    switch(month)
    {
    case 1:case 3:case 5:case 7: case 8:case 10: case 12:
        return 31;
    case 2: // 考虑闰年
        if(leapYear(year))
            return 29;
        return 28;
    default:
        return 30;
	}
}

// 函数printMonth
void printMonth(int year, int month)
{
    // 输出头部信息
    printf(""  一  二  三  四  五  六  日\n"");

    // 这个月的1号是星期几
    int w = whatDay(year, month);
    int i;

    // 1号前输出w-1个空位
    for(i = 0; i < w - 1; i++)
        printf(""%4c"",' ');

    // 输出每一个日期
    for(i = 1; i <= days(year,month); i++)
    {
        printf(""%4d"",i);
        // 空位数加日期数是7的倍数则输出换行符
        if((i + w - 1) % 7 == 0)
            printf(""\n"");
    }
    // 如果最后没有输出换行符，则输出一个
    if((i + w - 1) % 7 != 0)
        printf(""\n"");
}

/*************** End **************/

int main()
{
    // 年、月
    int y, m;

    // 输入年月
    cin >> y >> m;

    // 输出该年月的日历
    printMonth(y,m);

    return 0;
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'case', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 'switch', 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 递归函数splitNum：顺序输出n的各位数字，每个数字占一行
// 返回值：无
void splitNum(unsigned int n)
{
    // 请在这里补充代码，实现递归函数splitNum
    
    if(n>9)
        splitNum(n/10);
    cout<<n%10<<endl;

    
}

int main()
{
    unsigned n;
    // 输入正整数n
    cin >> n;

    // 调用splitNum函数，顺序输出n的各位数字
    splitNum(n);

    return 0;
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'case', 0, 0, 0, 'def', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 'default', 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 'switch', 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数funP：实现数学函数P函数
// 返回值：返回P(n,x)的值
double funP(int n, double x)
{
    // 请在这里补充代码，实现递归函数funP
    
    if(n == 0)
        return 1;
    if(n == 1)
        return x;
    return ((2 * n - 1) * funP(n - 1, x) - (n - 1) * funP(n - 2, x)) / n;

    
}

int main()
{
    int n;
    double x;
    // 输入n、x
    cin >> n >> x;

    // 输出P(n,x)
    cout << ""P(""<<n<<"", ""<<x<<"")="" << funP(n,x) << endl;

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 'unsigned', 0, 0, 'signed', 'using', 0, 'if', 0, 0, 0, 0, 0, 'void', 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应的参考代码实现如下：

bool LL_InsAfter(LinkList* llist, T x)
// 在线性表的当前位置之后插入数据元素x。空表允许插入。当前位置指针将指向新结点。若插入失败，返回false，否则返回true。
{
    // 请在这里补充代码，完成本关任务
    
    LinkNode *newNode=(LinkNode*)malloc(sizeof(LinkNode));
    if (newNode==NULL) return false;
    newNode->data=x;

    if (llist->len==0)    {
        /* 在空表中插入*/
        newNode->next=NULL;
        llist->front = llist->rear = newNode;
    }
    else if (llist->curr == llist->rear || llist->curr == NULL)	{
        /* 在尾结点后插入*/
        newNode->next = NULL;
        llist->rear->next=newNode;
        llist->pre=llist->rear;
        llist->rear=newNode;
        llist->position=llist->len;
    }
    else{
        /* 在中间位置插入*/
        newNode->next = llist->curr->next;
        llist->curr->next=newNode;
        llist->pre=llist->curr;
        llist->position ++;
    }

    /* 增加链表的大小*/
    llist->len ++;

    /* 新插入的结点为当前结点*/
    llist->curr = newNode;
    return true;
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 'do', 0, 0, 0, 'double', 0, 0, 0, 0, 'namespace', 0]"
"请将以下代码直接拷贝到右侧相应位置：

#include <iostream>
using namespace std;

int main()
{
    int num;

    // 从命令行读入一个int型数值
    // 这个数取自测试集的输入
    cin>>num; 

    // 请在下面添加实现代码
    
    switch (num)
    {
    case 0: cout << ""Sunday"" << endl;
        break;
    case 1: cout << ""Monday"" << endl;
        break;
    case 2: cout << ""Tuesday"" << endl;
        break;
    case 3: cout << ""Wednesday"" << endl;
        break;
    case 4: cout << ""Thursday"" << endl;
        break;
    case 5: cout << ""Friday"" << endl;
        break;
    case 6: cout << ""Saturday"" << endl;
        break;
    default: cout << ""Error"" << endl;
    }
    
}
","[0, 'else', 'new', 0, 0, 0, 0, 0, 'bool', 0, 0, 'true', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'false', 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 'sizeof', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"请将以下代码直接拷贝到右侧相应位置：

#include <iostream>
using namespace std;

int main()
{
    int x,y;
    char ch;

    // 从命令行读入两个int型数值和一个char型运算符
    // 这两个数和一个运算符均取自测试集的输入
    cin >> x >> y >> ch; 

    // 请在下面添加实现代码
    
    switch(ch)
    {
    case '+': cout << x << ""+"" << y << ""="" << x + y << endl;
        break;
    case '-': cout << x << ""-"" << y << ""="" << x - y << endl;
        break;
    case '*': cout << x << ""*"" << y << ""="" << x * y << endl;
        break;
    case '/': cout << x << ""/"" << y << ""="" << x / y << endl;
        break;
    case '%': cout << x << ""%"" << y << ""="" << x % y << endl;
        break;
    default : cout << ""Error Opertor!"" << endl;
    }
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 'case', 0, 0, 0, 'def', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 'default', 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 'switch', 0, 0, 'namespace', 0]"
"请将以下代码直接拷贝到右侧相应位置：

// 根据输入年月输出该月份的天数
int DayOfMonth(int year, int month)
{
    switch(month)
    {
    case 1:
    case 3:
    case 5:
    case 7:
    case 8:
    case 10:
    case 12:
        return 31;
    case 4:
    case 6:
    case 9:
    case 11:
        return 30;
    case 2:
        if((year % 4 == 0 && year % 100 != 0) || year % 400 == 0)
        {
            return 29;
        }
        else
        {
            return 28;
        }
    default:
        return 0;
    }
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'break', 0, 0, 0, 'case', 0, 0, 0, 'def', 0, 0, 0, 0, 'char', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 0, 0, 0, 'default', 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 'switch', 0, 0, 'namespace', 0]"
"请将以下代码直接拷贝到右侧相应位置：

// 求1到n间所有整数的和
int SumOfNumber(int n)
{
    int sum = 0;
    for(int i = 1;i <= n;i ++)
    {
        sum = sum + i;
    }
    return sum;
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'case', 0, 0, 0, 'def', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'if', 0, 0, 'default', 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 'switch', 0, 0, 0, 0]"
"请将以下代码直接拷贝到右侧相应位置：

// 求s=a+aa+aaa+aaaa+aa...a的值
int FunCal(int a, int n)
{
    int c,s,sum;
    for (s = 0,c = 1,sum = 0;c <= n;c ++)
    {
        s = 10 * s + a;
        sum = sum + s;
    }
    return sum;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"请将以下代码直接拷贝到右侧相应位置：

// 计算1!+2!+3!+...+n!的值
double FactorialSum(int n)
{
    int sum = 1;
    double result = 1;

    for(int i = 2; i <= n; i++)
    {
        sum *= i;
        result += sum;
    }

    return result;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include <stdio.h>
#include <iostream>
using namespace std;

int main()
{
    // 定义变量及数组，n-销售额个数，a-销售额
    int n, a[30], i;

    // 输入销售额数量，n <= 30
    cin >> n;

    // 输入n个销售额，分别存入a[0]到a[n-1]
    for(i = 0; i < n; i++)
        cin >> a[i];

    // 请在此添加代码，计算并输出销售额的波动情况
    
    for(i = 0; i < n - 1; i++)
    {
        if(i == 0)
            cout << a[i + 1] - a[i];
        else
            cout << "" "" << a[i + 1] - a[i];
    }
    cout << endl;

    

    return 0;
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 'do', 0, 0, 0, 'double', 0, 0, 0, 0, 0, 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数maxIncrease：计算销售额增幅
// 参数：s-销售额数组，n-销售额数组长度，n>1
// 返回值：销售额最大增幅
int maxIncrease(int s[], int n);

int main()
{
    // 定义变量及数组，n-销售额个数，a-销售额数组
    int n, a[30], i;

    // 输入销售额数量，n>1
    cin >> n;

    // 输入n个销售额，分别存入a[0]到a[n-1]
    for(i = 0; i < n; i++)
        cin >> a[i];

    i = maxIncrease(a,n);
    cout << ""最大销售增幅为："" << i << endl;

    return 0;
}

int maxIncrease(int s[], int n)
{
    //请在此添加代码，实现函数maxIncrease
    
    int i, j, cha = 0;
    for(i = 0; i < n; i++)
    {
        for(j = i; j < n; j++)
        {
            if(s[j] - s[i] > cha)
                cha = s[j] - s[i];
        }
    }
    return cha;
    
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数king：猴子选大王
// 参数：a-猴子数组n-1个猴子分别占据下标为~n-1的位置，n-数组长度
// 返回值：新猴王的下标序号
int king(int a[], int n);

int main()
{
    // 定义变量及数组，n-猴子数量，a-猴子数组
    int n, a[1000], i;

    // 输入猴子数量，n>0
    cin >> n;

    // 初始化猴子数组,n个猴子分别占据~n的位置
    a[0] = 0; // 0号位置没有猴子
    for(i = 1;i <= n; i++)
        a[i] = i;

    // 选大王啦
    i = king(a, n );
    cout << i << ""号猴子是大王。"" << endl;

    return 0;
}

int king(int a[], int n)
{
    // 请在此添加代码，实现函数king
    
    int out = 0; // 出去了几个
    int k = 0; // 报数号
    int next = 1; // 下一个

    // 循环n-1次,每次出去一个
    while(out < n - 1)
    {
        while(a[next] == 0)
        {// 这个位置的猴子已经出去了
            next++;  // 看下一个位置的猴子
            if(next == n + 1) // 到尾部了，再回到头部
                next = 1;
        }
        k++; // 报数号加
        if(k == 3) // 要出去了
        {
            a[next] = 0;
            next = next + 1;
            if(next == n + 1)
                next = 1;
            k = 0;
            out++;
        }
        else
        {
            next = next + 1;
            if(next == n + 1)
                next = 1;
        }
    }
    // 找唯一的猴子
    int i;
    for(i = 1; i < n + 1; i++)
        if(a[i] != 0)
            return i;
    return 0;

    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数silly：计算数值有多二
// 参数：a-存储数值的字符数组，以'\0'结束，所以不需要另一个参数告诉函数数组有多长
// 返回值：数值犯二的程度
double silly(char a[]);

int main()
{
    // 定义存储数值的数组
    char s[102];

    // 输入不超过位的整数
    cin >> s;

    // 计算犯二的程度
    double sy = silly(s);

    // 输出犯二的程度
    cout << sy << endl;

    return 0;
}

double silly(char a[])
{
    // 请在此添加代码，实现函数silly
    
    double bs=1; // 倍数
    int s=0; // 第一个数字开始的位置
    int n2=0,na=0; // 2的数量，全部位数

    // 第一位为'-'的情况
    if(a[0] == '-')
    {
        bs = bs * 1.5;
        s++;
    }

    // 判断整数的每一位
    while(a[s] != '\0')
    {
        // 判断是否为
        if(a[s] == '2')
            n2++;
        na++;
        s++;
    }

    // 判断最后一位是否为偶数
    if((a[s-1] - '0') % 2 == 0)
        bs = bs * 2;

    // 计算并返回犯二的程度
    return (double)n2 / na * bs;

    
}
","[0, 'else', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 0, 0, 0, 0, 0, 0, 0, 'while', 0, 'namespace', 0]"
"本关任务对应参考代码实现如下：

#include <iostream>
using namespace std;

// 函数rotateLeft：矩阵循环左移
// 参数：a-100*100的二维数组，用来存储n行n列的数组（<n<100)，存储在其~n-1行和~n-1列，
// m-循环左移的位数(0<m<n)
// 返回值：无，循环左移的结果写入原二维数组中
// 说明：传递多维数组时，形式参数中，除了第一维外，其它维的大小必须给出
// 方便编译器计算每个数组元素的地址
void rotateLeft(int a[][100],int n,int m);

int main()
{
    // 定义存储二维数组的空间
    int a[100][100];
    int n, m;

    // 输入n和m
    cin >> n >> m;

    // 输入n*n的矩阵，存储在数组a的~n-1行和~n-1列
    int i, j;
    for(i = 0; i < n; i++)
        for(j = 0; j < n; j++)
            cin >> a[i][j];

    // 循环左移
    // 说明：传递多维数组时，实在参数只需要给出数组名就可以了
    rotateLeft(a,n,m);

    // 输出循环右移的结果
    for(i = 0; i < n; i++)
    {
        for(j = 0; j < n; j++)
            cout << "" "" << a[i][j];
        cout << endl;
    }

    return 0;
}

void rotateLeft(int a[][100],int n,int m)
{
    // 请在此添加代码，实现函数rotateLeft
    
    int t[100];
    int i, j, k;
    for(i = 0; i < m; i++)
    {
        // 缓存第一列
        for(k = 0; k < n; k++)
            t[k] = a[k][0];

        // 左移
        for(j = 0; j < n - 1; j++)   // 列
            for(k = 0; k < n; k++) // 行
                a[k][j] = a[k][j+1];

        // t放回最后一列
        for(k = 0; k < n; k++)
            a[k][n-1] = t[k];
    }
    
}
","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'char', 0, 0, 0, 0, 'return', 0, 0, 0, 0, 0, 0, 0, 0, 'using', 0, 'if', 0, 0, 0, 0, 0, 0, 0, 'int', 0, 0, 'do', 0, 0, 0, 'double', 0, 0, 'while', 0, 'namespace', 0]"
